Date,region,total_bags,small_bags,small_bags_percent
2018-03-18,Chicago,146284.18,110035.76,75.2205467467501
2018-03-11,Chicago,138773.96,100438.58,72.3756675964281
2018-03-04,Chicago,141338.32,97377.72,68.8968992980814
2018-02-25,Chicago,136370.48,91023.86,66.7474808330953
2018-02-18,Chicago,134227.35,98803.7,73.6092160055309
2018-02-11,Chicago,123219.46,85210.17,69.1531759674973
2018-02-04,Chicago,151489.84,91953.59,60.6995096172786
2018-01-28,Chicago,200347.19,79871.28,39.8664338641336
2018-01-21,Chicago,212505.15,79124.15,37.233991740906
2018-01-14,Chicago,106157.49,93374.57,87.9585321770513
2018-01-07,Chicago,94200.83,85019.84,90.2538119887054
2018-03-25,CincinnatiDayton,169974.92,140702.4,82.7783298853737
2018-03-18,CincinnatiDayton,149876.68,119963.26,80.0413112967274
2018-03-11,CincinnatiDayton,177776.19,146773.92,82.561067373533
2018-03-04,CincinnatiDayton,166065.58,146627.38,88.2948651972311
2018-02-25,CincinnatiDayton,163554.38,135219.03,82.6752728970022
2018-02-18,CincinnatiDayton,137362.2,108121.76,78.7128919018478
2018-02-11,CincinnatiDayton,164906.64,124062.8,75.2321434722095
2018-02-04,CincinnatiDayton,196404.03,165544.38,84.2876696572876
2018-01-28,CincinnatiDayton,164136.66,155062.73,94.4717225268261
2018-01-21,CincinnatiDayton,162011.68,148818.14,91.8564266477577
2018-01-14,CincinnatiDayton,133228.17,123961.02,93.0441512481932
2018-01-07,CincinnatiDayton,148944.48,130642.78,87.7124012920788
2018-03-25,Columbus,162102.31,133163.77,82.1479780269634
2018-03-18,Columbus,135863.78,95448.1,70.2527929077198
2018-03-11,Columbus,125853.54,85932.68,68.2799069458038
2018-03-04,Columbus,126067.46,103725.06,82.277425118266
2018-02-25,Columbus,121877.62,85192.08,69.8996911820234
2018-02-18,Columbus,115625.68,76906.83,66.5136239631196
2018-02-11,Columbus,109735.33,73393.34,66.8821426973428
2018-02-04,Columbus,157765.04,117614.03,74.5501221309867
2018-01-28,Columbus,100120.93,83156.44,83.056000378742
2018-01-21,Columbus,82172.45,63261.5,76.9862648612765
2018-01-14,Columbus,89653.49,75499.35,84.2123937394964
2018-01-07,Columbus,107688.5,89971.36,83.5477882968005
2018-03-25,DallasFtWorth,788607.81,673212.32,85.3671890467329
2018-03-18,DallasFtWorth,452828.85,329530.61,72.7715581725855
2018-03-11,DallasFtWorth,448420.94,329344.14,73.4453078841501
2018-03-04,DallasFtWorth,557369.47,449577.44,80.6605787001574
2018-02-25,DallasFtWorth,571546.84,477107.45,83.4765266132868
2018-02-18,DallasFtWorth,385700.18,268220.8,69.5412690758921
2018-02-11,DallasFtWorth,566715.68,461849.3,81.4957687424495
2018-02-04,DallasFtWorth,682043.53,583353.2,85.5302006896832
2018-01-28,DallasFtWorth,459300.2,378776.69,82.4682179541833
2018-01-21,DallasFtWorth,486700.28,410340.65,84.310748701439
2018-01-14,DallasFtWorth,331820.73,240134.19,72.3686521936107
2018-01-07,DallasFtWorth,288857.62,183640.29,63.5746739172053
2018-03-25,Denver,534697.69,121655.4,22.7521835749842
2018-03-18,Denver,571327.66,129403.31,22.6495790524128
2018-03-11,Denver,406779.39,156327.39,38.4305089793266
2018-03-04,Denver,467504.47,137337.91,29.3768121618174
2018-02-25,Denver,583049.89,137052.52,23.5061394145877
2018-02-18,Denver,373954.0,126126.99,33.7279424742081
2018-02-11,Denver,556129.95,86599.13,15.5717436185553
2018-02-04,Denver,665955.8,88502.27,13.289511105692
2018-01-28,Denver,365859.43,111320.37,30.4270878025476
2018-01-21,Denver,476572.47,101867.53,21.3750345251794
2018-01-14,Denver,488270.49,121454.8,24.8744911862275
2018-01-07,Denver,472568.25,112396.9,23.7842681982973
2018-03-25,Detroit,260530.16,211303.55,81.105216378787
2018-03-18,Detroit,272158.81,220038.13,80.8491667052777
2018-03-11,Detroit,247562.46,178042.93,71.9183877878738
2018-03-04,Detroit,242964.58,216775.85,89.2211737200542
2018-02-25,Detroit,247657.21,185976.63,75.0943733881198
2018-02-18,Detroit,238770.25,177738.87,74.4392863013713
2018-02-11,Detroit,212095.55,156008.05,73.5555507883121
2018-02-04,Detroit,365639.89,266930.49,73.0036566852703
2018-01-28,Detroit,201929.41,177720.43,88.0111668726215
2018-01-21,Detroit,216532.6,146574.63,67.6917147810538
2018-01-14,Detroit,200025.69,162745.09,81.3620940390207
2018-01-07,Detroit,242912.9,195595.55,80.5208574760747
2018-03-25,GrandRapids,55518.83,29054.93,52.3334695633896
2018-03-18,GrandRapids,73319.31,55491.01,75.6840319419264
2018-03-11,GrandRapids,57590.5,32676.64,56.7396358774451
2018-03-04,GrandRapids,50859.38,33939.14,66.7313286162749
2018-02-25,GrandRapids,55894.97,27041.98,48.3799883960936
2018-02-18,GrandRapids,69506.88,55370.67,79.6621427979504
2018-02-11,GrandRapids,40965.59,25201.76,61.5193385473028
2018-02-04,GrandRapids,67790.12,22315.79,32.9189415802775
2018-01-28,GrandRapids,42820.78,31880.77,74.4516330622656
2018-01-21,GrandRapids,65323.34,23516.4,35.9999963259686
2018-01-14,GrandRapids,38855.9,27912.73,71.8365293301661
2018-01-07,GrandRapids,45982.78,29085.45,63.2529177226779
2018-03-25,GreatLakes,1781881.22,1397088.59,78.4052592461803
2018-03-18,GreatLakes,1859523.52,1416662.42,76.184162489109
2018-03-11,GreatLakes,1719515.26,1237310.02,71.9569083673035
2018-03-04,GreatLakes,1670799.26,1303661.73,78.0262333848532
2018-02-25,GreatLakes,1665260.26,1129063.14,67.8010018686208
2018-02-18,GreatLakes,1605512.67,1146466.95,71.4081533844264
2018-02-11,GreatLakes,1547232.98,1080233.43,69.8171150669242
2018-02-04,GreatLakes,2141227.31,1436877.51,67.1053233484118
2018-01-28,GreatLakes,1535981.74,1200021.74,78.1273441440782
2018-01-21,GreatLakes,1606918.37,1091946.07,67.9528027301101
2018-01-14,GreatLakes,1323934.86,1117531.11,84.4098258731551
2018-01-07,GreatLakes,1421435.17,1154910.93,81.2496379979116
2018-03-25,HarrisburgScranton,104857.44,95210.59,90.8000328827406
2018-03-18,HarrisburgScranton,101682.42,98656.62,97.0242643713633
2018-03-11,HarrisburgScranton,98503.13,87461.84,88.7909247147781
2018-03-04,HarrisburgScranton,93104.77,82676.57,88.799499746361
2018-02-25,HarrisburgScranton,90220.31,78774.1,87.313045144713
2018-02-18,HarrisburgScranton,79915.76,71649.0,89.6556574072499
2018-02-11,HarrisburgScranton,78513.06,72248.7,92.0212509867785
2018-02-04,HarrisburgScranton,92276.25,89502.17,96.9937226534455
2018-01-28,HarrisburgScranton,84895.58,84111.58,99.0765125816915
2018-01-21,HarrisburgScranton,82544.75,79398.89,96.1889035947168
2018-01-14,HarrisburgScranton,75954.47,62453.61,82.2250619351304
2018-01-07,HarrisburgScranton,71030.36,57822.58,81.4054440946097
2018-03-25,HartfordSpringfield,84982.75,82409.99,96.9726091471505
2018-03-18,HartfordSpringfield,73635.12,68741.49,93.3542173897456
2018-03-11,HartfordSpringfield,81064.71,66170.41,81.6266535709558
2018-03-04,HartfordSpringfield,68556.61,64366.72,93.8884230127482
2018-02-25,HartfordSpringfield,78854.57,68300.92,86.6163115213234
2018-02-18,HartfordSpringfield,62110.22,60822.76,97.9271366290443
2018-02-11,HartfordSpringfield,67631.86,65856.28,97.3746397038319
2018-02-04,HartfordSpringfield,69662.25,67967.4,97.5670467146841
2018-01-28,HartfordSpringfield,64264.12,60495.46,94.1356701064295
2018-01-21,HartfordSpringfield,58602.05,56135.81,95.7915465414606
2018-01-14,HartfordSpringfield,67097.5,60219.1,89.7486493535527
2018-01-07,HartfordSpringfield,62875.65,49441.07,78.6330956419536
2018-03-25,Houston,1116146.2,952254.7,85.3163053370607
2018-03-18,Houston,424263.46,322054.35,75.9090471755451
2018-03-11,Houston,543869.29,432316.21,79.4889908198347
2018-03-04,Houston,620247.09,528247.89,85.1673306520471
2018-02-25,Houston,650140.12,544537.0,83.7568676733871
2018-02-18,Houston,475684.98,372117.42,78.2277001893144
2018-02-11,Houston,908617.77,747968.17,82.3193420485272
2018-02-04,Houston,1120622.1,1010539.42,90.1766456328141
2018-01-28,Houston,694057.07,609576.26,87.8279735699544
2018-01-21,Houston,768940.04,683790.27,88.9263446341018
2018-01-14,Houston,468944.92,355573.55,75.8241607564487
2018-01-07,Houston,556767.09,446637.02,80.2197234753944
2018-03-25,Indianapolis,114929.81,96343.12,83.8277901964686
2018-03-18,Indianapolis,114523.27,98947.12,86.3991396682962
2018-03-11,Indianapolis,119251.61,104102.69,87.2966746528621
2018-03-04,Indianapolis,114639.63,99830.1,87.0816662614839
2018-02-25,Indianapolis,101355.9,74496.52,73.4999343896113
2018-02-18,Indianapolis,105868.76,86145.76,81.3703305866622
2018-02-11,Indianapolis,113912.62,90091.1,79.0879008840285
2018-02-04,Indianapolis,123090.81,95765.52,77.8007066490179
2018-01-28,Indianapolis,108860.97,93966.39,86.317795992448
2018-01-21,Indianapolis,93857.25,84064.64,89.5664852741797
2018-01-14,Indianapolis,92028.21,87576.92,95.1631244376045
2018-01-07,Indianapolis,95555.82,88828.8,92.9601148313101
2018-03-25,Jacksonville,76316.91,41255.77,54.05849109981
2018-03-18,Jacksonville,94693.42,38854.51,41.0319006325888
2018-03-11,Jacksonville,88665.55,37739.81,42.5642315420138
2018-03-04,Jacksonville,87103.55,35609.86,40.8822143299556
2018-02-25,Jacksonville,79453.94,43722.7,55.0289891225029
2018-02-18,Jacksonville,70544.59,34243.08,48.5410433316006
2018-02-11,Jacksonville,85029.87,34342.57,40.3888304192397
2018-02-04,Jacksonville,135015.61,79274.34,58.714944146088
2018-01-28,Jacksonville,73860.3,40095.88,54.2861049846805
2018-01-21,Jacksonville,79417.07,34372.62,43.2811484986792
2018-01-14,Jacksonville,65752.55,30382.8,46.2077896598687
2018-01-07,Jacksonville,67581.38,26811.45,39.6728359201898
2018-03-25,LasVegas,177720.53,75499.86,42.4823513636832
2018-03-18,LasVegas,135873.76,80016.52,58.8903405631816
2018-03-11,LasVegas,138105.04,83945.28,60.7836469979662
2018-03-04,LasVegas,174202.27,93651.31,53.7600973856426
2018-02-25,LasVegas,159781.99,76321.56,47.7660592410947
2018-02-18,LasVegas,150421.66,74636.88,49.618439259346
2018-02-11,LasVegas,194165.46,71692.87,36.9235959886995
2018-02-04,LasVegas,214779.86,82603.57,38.4596442143132
2018-01-28,LasVegas,161948.22,82587.72,50.9963740262165
2018-01-21,LasVegas,178101.13,69513.95,39.0306058136745
2018-01-14,LasVegas,138823.73,71330.43,51.3820151641222
2018-01-07,LasVegas,146339.08,60836.42,41.5722307397313
2018-03-25,LosAngeles,1332116.69,1248694.27,93.7376041734002
2018-03-18,LosAngeles,1515825.08,1435807.52,94.7211877507661
2018-03-11,LosAngeles,1460586.11,1373991.99,94.0712759482561
2018-03-04,LosAngeles,1232392.33,1144956.76,92.9052163120814
2018-02-25,LosAngeles,1300344.71,1220997.59,93.8979934020726
2018-02-18,LosAngeles,1168987.73,1089251.46,93.1790327688042
2018-02-11,LosAngeles,1334338.68,1271672.84,95.3036031302038
2018-02-04,LosAngeles,1478556.73,1414064.63,95.6381720977321
2018-01-28,LosAngeles,970390.81,911703.94,93.9522438387478
2018-01-21,LosAngeles,975213.38,918833.2,94.2186826846038
2018-01-14,LosAngeles,799430.79,739977.4,92.563034756267
2018-01-07,LosAngeles,1005306.56,940327.03,93.5363467637175
2018-03-25,Louisville,70500.96,49898.62,70.777220622244
2018-03-18,Louisville,69931.64,53034.96,75.8382900787112
2018-03-11,Louisville,63349.24,46121.81,72.8056248188613
2018-03-04,Louisville,50976.12,32351.06,63.4631666749058
2018-02-25,Louisville,55434.62,32907.74,59.3631560927089
2018-02-18,Louisville,58825.83,33930.79,57.6800871317923
2018-02-11,Louisville,62442.56,42692.52,68.3708675621243
2018-02-04,Louisville,78880.66,51038.21,64.7030717035076
2018-01-28,Louisville,52016.54,31382.0,60.3308101615371
2018-01-21,Louisville,60959.99,34517.5,56.6232048266412
2018-01-14,Louisville,64755.79,32059.16,49.5077891876541
2018-01-07,Louisville,51774.05,32655.63,63.0733543155307
2018-03-25,MiamiFtLauderdale,168345.15,106478.51,63.2501203628379
2018-03-18,MiamiFtLauderdale,180694.41,102331.92,56.6325875825378
2018-03-11,MiamiFtLauderdale,208795.69,97893.87,46.8850051454606
2018-03-04,MiamiFtLauderdale,162466.23,112719.37,69.3801844235568
2018-02-25,MiamiFtLauderdale,174278.82,120093.14,68.9086258444945
2018-02-18,MiamiFtLauderdale,164000.53,95511.54,58.2385556924725
2018-02-11,MiamiFtLauderdale,197301.32,106427.69,53.9417019612439
2018-02-04,MiamiFtLauderdale,292462.33,111637.21,38.1714834864374
2018-01-28,MiamiFtLauderdale,163876.04,95377.39,58.2009365127446
2018-01-21,MiamiFtLauderdale,151687.59,84785.47,55.8947966672818
2018-01-14,MiamiFtLauderdale,144709.3,81480.75,56.306505525215
2018-01-07,MiamiFtLauderdale,162999.4,75200.98,46.1357403769584
2018-03-25,Midsouth,1571829.62,1390840.94,88.485477198222
2018-03-18,Midsouth,2251641.41,2062091.77,91.5817128269994
2018-03-11,Midsouth,1552503.62,1389780.99,89.5186956150221
2018-03-04,Midsouth,1383662.63,1172483.78,84.7376921641658
2018-02-25,Midsouth,1317866.54,1104688.0,83.8239659685115
2018-02-18,Midsouth,1251190.28,1015372.21,81.1525014404684
2018-02-11,Midsouth,1512153.82,1303270.27,86.186355697597
2018-02-04,Midsouth,2299234.65,2012145.29,87.513698960652
2018-01-28,Midsouth,1200889.68,1039975.99,86.6004602521024
2018-01-21,Midsouth,1635589.67,1400848.71,85.6479308774309
2018-01-14,Midsouth,1280528.39,1025338.52,80.0715179770439
2018-01-07,Midsouth,1190009.4,1033913.96,86.8828397489969
2018-03-25,Nashville,169443.57,136737.44,80.6979220279648
2018-03-18,Nashville,162634.2,131128.64,80.6279614004926
2018-03-11,Nashville,156452.59,129994.08,83.0884806700867
2018-03-04,Nashville,115324.24,82516.9,71.5520865344528
2018-02-25,Nashville,113652.76,83854.53,73.781340637922
2018-02-18,Nashville,123628.76,84042.09,67.9794005860772
2018-02-11,Nashville,143165.81,107936.13,75.392392918393
2018-02-04,Nashville,189152.65,141976.99,75.059477094294
2018-01-28,Nashville,105520.37,79909.39,75.7288758559129
2018-01-21,Nashville,134108.48,95967.09,71.5593003514767
2018-01-14,Nashville,136771.32,97153.34,71.0334154850593
2018-01-07,Nashville,125898.44,108075.96,85.8437642277378
2018-03-25,NewOrleansMobile,111268.62,94895.33,85.2848988331122
2018-03-18,NewOrleansMobile,114440.62,95470.29,83.4234295480049
2018-03-11,NewOrleansMobile,114506.91,93807.58,81.9230734634268
2018-03-04,NewOrleansMobile,114646.84,97910.59,85.4019090277586
2018-02-25,NewOrleansMobile,111118.05,97659.22,87.8878094063026
2018-02-18,NewOrleansMobile,106870.51,94229.99,88.1721159560294
2018-02-11,NewOrleansMobile,94858.85,82271.42,86.7303577894946
2018-02-04,NewOrleansMobile,125710.56,114300.77,90.9237616951193
2018-01-28,NewOrleansMobile,92717.07,81430.82,87.8272145571468
2018-01-21,NewOrleansMobile,92501.97,79583.19,86.0340487883664
2018-01-14,NewOrleansMobile,95019.82,76659.09,80.6769471884918
2018-01-07,NewOrleansMobile,79226.55,64892.6,81.9076433342106
2018-03-25,NewYork,801373.63,774634.09,96.6632867617568
2018-03-18,NewYork,579388.08,552433.16,95.3476916542708
2018-03-11,NewYork,806773.4,730150.78,90.5025847406471
2018-03-04,NewYork,543832.49,511679.31,94.0876684289311
2018-02-25,NewYork,696550.33,632625.27,90.8226215326034
2018-02-18,NewYork,415567.02,392965.43,94.5612647509901
2018-02-11,NewYork,561937.1,539237.71,95.9605105268899
2018-02-04,NewYork,609236.22,569361.35,93.4549410079394
2018-01-28,NewYork,694274.9,675215.26,97.2547416016336
2018-01-21,NewYork,445100.07,423570.05,95.162881012353
2018-01-14,NewYork,435078.31,415694.04,95.5446480427857
2018-01-07,NewYork,380069.5,348249.49,91.6278443810934
2018-03-25,Northeast,1743186.4,1495884.84,85.8132463630969
2018-03-18,Northeast,1512917.61,1210266.06,79.9955035224952
2018-03-11,Northeast,1728867.65,1436116.22,83.0668686524385
2018-03-04,Northeast,1405022.37,1101807.62,78.4192226063988
2018-02-25,Northeast,1645060.34,1357273.92,82.5060264962682
2018-02-18,Northeast,1194998.51,976712.55,81.7333696926534
2018-02-11,Northeast,1331853.82,1134698.11,85.1968957073682
2018-02-04,Northeast,1611198.54,1275859.94,79.1870094420518
2018-01-28,Northeast,1523646.83,1278588.12,83.916304935311
2018-01-21,Northeast,1231780.28,990188.67,80.3867934953464
2018-01-14,Northeast,1223370.94,955649.36,78.1160749167379
2018-01-07,Northeast,1107145.59,769968.02,69.5453269158576
2018-03-25,NorthernNewEngland,72086.42,34546.13,47.9232149411775
2018-03-18,NorthernNewEngland,66146.76,30679.34,46.3807146412009
2018-03-11,NorthernNewEngland,51283.91,27070.31,52.7851913007413
2018-03-04,NorthernNewEngland,79353.76,29431.43,37.0888915660707
2018-02-25,NorthernNewEngland,81978.34,37405.1,45.6280280864433
2018-02-18,NorthernNewEngland,80554.94,39537.13,49.0809502185713
2018-02-11,NorthernNewEngland,81422.23,35046.08,43.0423976351422
2018-02-04,NorthernNewEngland,68242.8,34218.15,50.1417731980517
2018-01-28,NorthernNewEngland,67342.54,31388.47,46.6101664712974
2018-01-21,NorthernNewEngland,69001.38,27451.21,39.7835666475076
2018-01-14,NorthernNewEngland,83585.84,29827.25,35.6845728893794
2018-01-07,NorthernNewEngland,93667.93,23938.29,25.5565485433488
2018-03-25,Orlando,143517.63,90870.28,63.3164580546655
2018-03-18,Orlando,142035.83,82165.92,57.8487273246476
2018-03-11,Orlando,160721.04,91546.69,56.9599910503317
2018-03-04,Orlando,164990.41,86462.68,52.4046700653693
2018-02-25,Orlando,132934.3,93328.68,70.2066208645925
2018-02-18,Orlando,124968.73,83331.83,66.6821452054446
2018-02-11,Orlando,131823.83,74552.03,56.55428916001
2018-02-04,Orlando,185520.5,88148.1,47.5139405079223
2018-01-28,Orlando,122834.59,75243.3,61.2557912229772
2018-01-21,Orlando,131913.51,72049.51,54.6187498156936
2018-01-14,Orlando,101565.49,68412.96,67.3584698897234
2018-01-07,Orlando,106570.54,65277.02,61.2524061527698
2018-03-25,Philadelphia,207388.76,187566.62,90.4420374566105
2018-03-18,Philadelphia,184370.12,169602.85,91.990421224437
2018-03-11,Philadelphia,202635.23,177287.22,87.4908178602507
2018-03-04,Philadelphia,174007.82,151599.08,87.1219925633227
2018-02-25,Philadelphia,198550.69,173945.98,87.607844626478
2018-02-18,Philadelphia,142114.68,117913.98,82.9710062324314
2018-02-11,Philadelphia,160046.88,136379.5,85.2122203194464
2018-02-04,Philadelphia,288606.41,254149.59,88.0609651046905
2018-01-28,Philadelphia,190587.19,183977.34,96.5318498058553
2018-01-21,Philadelphia,154349.89,144550.12,93.6509381380187
2018-01-14,Philadelphia,150204.18,126685.84,84.3424197648827
2018-01-07,Philadelphia,146225.49,114764.69,78.4847361427888
2018-03-25,PhoenixTucson,439725.2,216076.58,49.139003177439
2018-03-18,PhoenixTucson,414847.84,204096.69,49.1979637642563
2018-03-11,PhoenixTucson,395224.94,227505.97,57.5636674143084
2018-03-04,PhoenixTucson,428914.33,266658.69,62.1706180812378
2018-02-25,PhoenixTucson,372765.11,218471.0,58.6082211395804
2018-02-18,PhoenixTucson,366704.6,228817.23,62.398243708969
2018-02-11,PhoenixTucson,427221.33,241681.63,56.5705907052909
2018-02-04,PhoenixTucson,444124.16,236056.82,53.1510872995516
2018-01-28,PhoenixTucson,388905.84,235248.48,60.4898296204552
2018-01-21,PhoenixTucson,441693.48,210780.39,47.7209647740329
2018-01-14,PhoenixTucson,426983.93,200603.91,46.9816065443025
2018-01-07,PhoenixTucson,317701.98,178186.6,56.0860841975237
2018-03-25,Pittsburgh,73360.5,39142.16,53.3559067890759
2018-03-18,Pittsburgh,99834.61,36169.0,36.2289190091492
2018-03-11,Pittsburgh,77211.0,48023.13,62.1972646384583
2018-03-04,Pittsburgh,69356.89,43202.37,62.2899469684987
2018-02-25,Pittsburgh,92956.43,33977.62,36.5521997778959
2018-02-18,Pittsburgh,68758.4,40103.96,58.3259063619863
2018-02-11,Pittsburgh,61153.7,37660.14,61.5827660468622
2018-02-04,Pittsburgh,91263.98,38743.07,42.4516550779398
2018-01-28,Pittsburgh,61314.95,42492.34,69.3017608266826
2018-01-21,Pittsburgh,65285.24,36503.46,55.9138022621959
2018-01-14,Pittsburgh,52982.33,42859.85,80.8946114676346
2018-01-07,Pittsburgh,44991.47,36998.3,82.2340323621344
2018-03-25,Plains,654359.23,603569.13,92.238193079358
2018-03-18,Plains,758664.81,701598.07,92.4780035599648
2018-03-11,Plains,713641.76,630813.83,88.3936262362225
2018-03-04,Plains,694353.57,627934.12,90.4343474463593
2018-02-25,Plains,699455.36,641489.04,91.7126491103021
2018-02-18,Plains,522184.69,422152.59,80.843540242438
2018-02-11,Plains,694241.18,526134.96,75.7856167506514
2018-02-04,Plains,869560.91,678696.23,78.0504530729193
2018-01-28,Plains,624154.93,474701.92,76.0551422705257
2018-01-21,Plains,669500.48,562989.08,84.0909150655127
2018-01-14,Plains,563493.94,436555.79,77.4730230461751
2018-01-07,Plains,501045.16,384809.96,76.8014523880442
2018-03-25,Portland,263039.1,166273.14,63.2123285093357
2018-03-18,Portland,451119.33,144978.05,32.1374058611055
2018-03-11,Portland,271807.65,172296.2,63.3890179323503
2018-03-04,Portland,248596.24,163839.54,65.905880153296
2018-02-25,Portland,433723.23,101200.06,23.332865984605
2018-02-18,Portland,260128.33,160051.88,61.528046560711
2018-02-11,Portland,255947.92,156038.59,60.9649767812139
2018-02-04,Portland,504528.15,111755.8,22.1505579024679
2018-01-28,Portland,236207.37,142712.01,60.4181021108698
2018-01-21,Portland,241678.14,150749.79,62.3762620814609
2018-01-14,Portland,401485.24,99618.49,24.8124912387813
2018-01-07,Portland,225138.94,156850.43,69.6682812844371
2018-03-25,RaleighGreensboro,145364.41,139121.67,95.7054550009869
2018-03-18,RaleighGreensboro,320856.77,312969.23,97.5417255493783
2018-03-11,RaleighGreensboro,140540.31,135823.49,96.6437956483802
2018-03-04,RaleighGreensboro,135167.14,128111.5,94.7800626690777
2018-02-25,RaleighGreensboro,126662.06,119370.42,94.2432327407276
2018-02-18,RaleighGreensboro,116667.88,108698.13,93.1688567581754
2018-02-11,RaleighGreensboro,165507.37,156789.32,94.732530641989
2018-02-04,RaleighGreensboro,266603.46,254234.83,95.360664111411
2018-01-28,RaleighGreensboro,117652.22,112705.62,95.795574448149
2018-01-21,RaleighGreensboro,198471.59,191459.41,96.4669099491771
2018-01-14,RaleighGreensboro,128039.88,119713.01,93.4966590096773
2018-01-07,RaleighGreensboro,94865.19,90848.07,95.7654435731378
2018-03-25,RichmondNorfolk,148444.12,135644.21,91.3772872916758
2018-03-18,RichmondNorfolk,183475.45,169506.35,92.3863928389329
2018-03-11,RichmondNorfolk,152983.63,139363.88,91.0972500783254
2018-03-04,RichmondNorfolk,134642.39,115639.95,85.886732996941
2018-02-25,RichmondNorfolk,114893.44,98624.54,85.8400096646075
2018-02-18,RichmondNorfolk,105444.12,85472.15,81.0591904034099
2018-02-11,RichmondNorfolk,122428.77,107274.6,87.6220515815033
2018-02-04,RichmondNorfolk,214438.38,187621.35,87.4942955640683
2018-01-28,RichmondNorfolk,97755.74,87331.26,89.336196524112
2018-01-21,RichmondNorfolk,135154.05,112298.65,83.0893709807438
2018-01-14,RichmondNorfolk,106768.16,84944.73,79.5599830511268
2018-01-07,RichmondNorfolk,108364.11,99730.22,92.0325188847119
2018-03-25,Roanoke,116684.23,97377.29,83.4536852152172
2018-03-18,Roanoke,109600.18,86740.75,79.1428900937937
2018-03-11,Roanoke,116583.06,100506.78,86.2104494426549
2018-03-04,Roanoke,98340.03,73252.51,74.4890051385992
2018-02-25,Roanoke,94954.38,66920.87,70.476864784963
2018-02-18,Roanoke,86184.45,58311.72,67.6592123057002
2018-02-11,Roanoke,108976.18,87195.47,80.0133295184324
2018-02-04,Roanoke,150169.93,116918.04,77.8571582206904
2018-01-28,Roanoke,78370.09,61701.01,78.7303038697544
2018-01-21,Roanoke,90456.96,61172.35,67.6259184478453
2018-01-14,Roanoke,95087.79,62260.15,65.4764928283642
2018-01-07,Roanoke,96796.37,80678.76,83.3489520319822
2018-03-25,Sacramento,72754.89,67652.14,92.9863820837335
2018-03-18,Sacramento,92300.77,84669.16,91.7318024540857
2018-03-11,Sacramento,122751.63,115769.46,94.3119533321065
2018-03-04,Sacramento,136289.77,128164.6,94.0383126334427
2018-02-25,Sacramento,79593.68,72189.31,90.6972890309884
2018-02-18,Sacramento,67333.99,57058.58,84.7396389253036
2018-02-11,Sacramento,78042.21,70403.14,90.2116175336398
2018-02-04,Sacramento,79715.23,71669.96,89.9074869381924
2018-01-28,Sacramento,75163.28,67847.8,90.2672155871857
2018-01-21,Sacramento,66893.33,60172.16,89.9524063161454
2018-01-14,Sacramento,59304.89,52486.47,88.5027693331865
2018-01-07,Sacramento,56200.61,49386.35,87.8751138110423
2018-03-25,SanDiego,177795.1,168263.27,94.6388680002992
2018-03-18,SanDiego,214640.65,201973.65,94.0985083673573
2018-03-11,SanDiego,205591.85,197838.66,96.2288437017323
2018-03-04,SanDiego,174453.3,165182.9,94.6860277220322
2018-02-25,SanDiego,183460.32,174528.26,95.1313395725027
2018-02-18,SanDiego,157852.26,147616.58,93.5156582490488
2018-02-11,SanDiego,183767.66,175708.38,95.6144187720516
2018-02-04,SanDiego,204947.4,193681.96,94.5032530298018
2018-01-28,SanDiego,125250.4,118366.92,94.5042251362072
2018-01-21,SanDiego,128690.3,121675.53,94.5491074307854
2018-01-14,SanDiego,120575.12,113513.51,94.1433937614991
2018-01-07,SanDiego,134102.2,125040.09,93.2423852852526
2018-03-25,SanFrancisco,106984.89,103033.73,96.3068055685247
2018-03-18,SanFrancisco,124214.59,119694.95,96.3614258196239
2018-03-11,SanFrancisco,197281.89,193813.92,98.2421245051941
2018-03-04,SanFrancisco,236417.93,231913.11,98.094552304049
2018-02-25,SanFrancisco,166836.16,162913.33,97.6486931849786
2018-02-18,SanFrancisco,117169.68,113216.42,96.6260384085712
2018-02-11,SanFrancisco,147042.79,144064.49,97.9745351676202
2018-02-04,SanFrancisco,129395.59,126171.02,97.5079753490826
2018-01-28,SanFrancisco,153654.54,150232.81,97.7731019207112
2018-01-21,SanFrancisco,120190.84,117863.67,98.0637709163194
2018-01-14,SanFrancisco,134858.29,130904.76,97.0683819289122
2018-01-07,SanFrancisco,139358.27,136440.18,97.9060517901091
2018-03-25,Seattle,269826.21,155866.8,57.7656262525423
2018-03-18,Seattle,400640.57,180451.72,45.0408005360016
2018-03-11,Seattle,282099.3,165320.5,58.6036548123303
2018-03-04,Seattle,226717.52,143222.46,63.1722065414265
2018-02-25,Seattle,375627.2,113771.59,30.2884322541073
2018-02-18,Seattle,239668.31,148877.37,62.1180872848813
2018-02-11,Seattle,240742.98,136973.79,56.8962758540249
2018-02-04,Seattle,428848.73,115360.8,26.9001146394907
2018-01-28,Seattle,243827.19,136634.87,56.0375854719074
2018-01-21,Seattle,271895.21,138209.77,50.8319988424952
2018-01-14,Seattle,385544.56,136005.01,35.2760806688597
2018-01-07,Seattle,223380.07,164408.65,73.6004111736557
2018-03-25,SouthCarolina,167125.85,132488.4,79.2746304656042
2018-03-18,SouthCarolina,230376.52,185198.74,80.389590050236
2018-03-11,SouthCarolina,180733.03,141288.83,78.1754336769543
2018-03-04,SouthCarolina,168449.8,119609.41,71.0059673564469
2018-02-25,SouthCarolina,152844.76,119270.49,78.0337448271043
